Time,Amplitude,Frequency,G,Observed_Variance,Predicted_Variance
1.4414414414414414,-0.8078194685277613,4.328898015084419,6.6743e-11,0.0002598827403321288,-1.5177945066375833e-05
1.4514514514514514,-0.8249688611013343,4.299248028679731,6.6743e-11,0.0007818228167164136,-1.4863512620036658e-05
1.4614614614614614,-0.8388240986497227,4.270001443450617,6.6743e-11,-0.001236950766863719,-1.461882044738744e-05
1.4714714714714714,-0.8493370206473766,4.241150082346221,6.6743e-11,-0.001320456669771577,-1.443845643917882e-05
1.4814814814814814,-0.8564727700164305,4.21268598783383,6.6743e-11,0.0005219415084533356,-1.4318543184975675e-05
1.4914914914914914,-0.8602099042572104,4.184601414581604,6.6743e-11,0.00029698461582019646,-1.4256532255402025e-05
1.5015015015015014,-0.8605404533489134,4.156888822432058,6.6743e-11,0.0002504927929108251,-1.425107320001447e-05
1.5115115115115114,-0.857469924298115,4.1295408696528995,6.6743e-11,0.00034644815226686054,-1.4301944606582977e-05
1.5215215215215214,-0.8510172524238429,4.102550406452553,6.6743e-11,-0.0006800247783779353,-1.4410040716752536e-05
1.5315315315315314,-0.8412146996782355,4.075910468748316,6.6743e-11,0.00023225364101581088,-1.4577412249023426e-05
1.5415415415415414,-0.8281077005105012,4.049614272175747,6.6743e-11,0.000293072418028289,-1.4807365024359877e-05
1.5515515515515514,-0.8117546559881595,4.023655206328466,6.6743e-11,-0.0007143514722053088,-1.5104625455739353e-05
1.5615615615615615,-0.7922266770925767,3.9980268292180936,6.6743e-11,0.0018657744582691715,-1.5475588797301612e-05
1.5715715715715715,-0.769607278304806,3.9727228619445616,6.6743e-11,0.00047383286954588895,-1.5928675408393775e-05
1.5815815815815815,-0.7439920227919616,3.9477371835675514,6.6743e-11,-0.0011913035468589083,-1.6474833936146262e-05
1.5915915915915915,-0.7154881206929453,3.9230638261702544,6.6743e-11,0.000656553560880006,-1.712825113083734e-05
1.6016016016016015,-0.6842139821847155,3.8986969701070846,6.6743e-11,-0.0009746817158938153,-1.7907360881055938e-05
1.6116116116116117,-0.650298727185577,3.874630939427411,6.6743e-11,0.0007870845603395641,-1.883629866077017e-05
1.6216216216216217,-0.6138816537196425,3.850860197467734,6.6743e-11,0.0011585955380351007,-1.994703781398127e-05
1.6316316316316317,-0.5751116671258567,3.8273793426051257,6.6743e-11,-0.0008206823567363885,-2.1282601216244443e-05
1.6416416416416417,-0.5341466724454182,3.804183104165095,6.6743e-11,0.0009633760935937704,-2.2902025824068797e-05
1.6516516516516517,-0.49115293246217717,3.7812663384773533,6.6743e-11,0.00041278089415547814,-2.4888292963356963e-05
1.6616616616616617,-0.446304394001414,3.7586240250732974,6.6743e-11,0.0008220601302067959,-2.7361496252800664e-05
1.6716716716716717,-0.3997819852126191,3.7362512630192897,6.6743e-11,0.0018967929559712982,-3.050173420517079e-05
1.6816816816816818,-0.3517728866710615,3.714143267380122,6.6743e-11,-0.00024538813948124825,-3.4591158900482664e-05
1.6916916916916918,-0.30246977923075563,3.692295365807298,6.6743e-11,-0.0007537361845452301,-4.009651940725176e-05
1.7017017017017018,-0.2520700716474368,3.670702995247021,6.6743e-11,-0.0008895144464494361,-4.7844840763677854e-05
1.7117117117117118,-0.20077511106402018,3.649361698763027,6.6743e-11,-0.0008158102983657716,-5.943517993820322e-05
1.7217217217217218,-0.14878937951259888,3.628267122469599,6.6743e-11,-7.710171934475375e-05,-7.830216719017044e-05
1.7317317317317318,-0.09631967963594514,3.6074150125703484,6.6743e-11,0.0003411519683879795,-0.00011219439086355664
1.7417417417417418,-0.043574312867712774,3.586801212498518,6.6743e-11,0.0002766907964217387,-0.00013885123350465507
1.7517517517517518,0.009237746666191643,3.5664216601547762,6.6743e-11,0.0008271832496525787,5.7784701929553565e-05
1.7617617617617618,0.06190767925217801,3.5462723852386477,6.6743e-11,1.3001896009811256e-05,0.00014367808848508626
1.7717717717717718,0.11422764442916102,3.526349506669891,6.6743e-11,0.0014535340847812125,9.823977739999397e-05
1.7817817817817818,0.16599160030957558,3.5066492300963166,6.6743e-11,-0.0002646568221591787,7.092661363802878e-05
1.7917917917917918,0.2169961141547054,3.48716784548467,6.6743e-11,0.0027201691810725907,5.5222476735370196e-05
1.8018018018018018,0.2670411610188221,3.467901724791385,6.6743e-11,0.0006256673655881344,4.525291123902009e-05
1.8118118118118118,0.3159309073301905,3.4488473197101137,6.6743e-11,-0.0008571575353301061,3.842882466335907e-05
1.8218218218218218,0.3634744763427385,3.4300011594931186,6.6743e-11,-0.0010708924738017352,3.349746028048674e-05
1.8318318318318318,0.40948669246996516,3.4113598488436994,6.6743e-11,0.0004824724425735556,2.978898559581578e-05
1.8418418418418419,0.4537888016021183,3.3929200658769765,6.6743e-11,-0.00022346275503862492,2.691534760321464e-05
1.8518518518518519,0.49620916460833625,3.3746785601464553,6.6743e-11,0.0007140005272105803,2.463708989654202e-05
1.8618618618618619,0.5365839213370055,3.3566321507339074,6.6743e-11,0.0004732376603867655,2.279884098856368e-05
1.8718718718718719,0.5747576225495724,3.338777724400216,6.6743e-11,-7.282887429582477e-05,2.129561908887145e-05
1.8818818818818819,0.6105838273548448,3.321112233794924,6.6743e-11,-0.0008467936773162085,2.0054105733398543e-05
1.8918918918918919,0.6439256638520232,3.303632695722319,6.6743e-11,-0.001514847181708334,1.9021688344932526e-05
1.901901901901902,0.6746563508406852,3.286336189461993,6.6743e-11,-0.0004465149070384323,1.815976581234359e-05
1.911911911911912,0.7026596786140424,3.2692198551418783,6.6743e-11,0.0008563988412210872,1.743950668035747e-05
1.921921921921922,0.7278304470174645,3.2522808921618687,6.6743e-11,0.0002140937927077915,1.683907709654849e-05
1.931931931931932,0.7500748591267418,3.235516557666189,6.6743e-11,-0.0012457387286497418,1.634178151339794e-05
1.941941941941942,0.7693108690792495,3.2189241650627727,6.6743e-11,0.00017318097719729736,1.593478857459051e-05
1.951951951951952,0.7854684827752421,3.2025010825879625,6.6743e-11,0.00038531743215335974,1.560824330919905e-05
1.961961961961962,0.798490010355323,3.186244731914927,6.6743e-11,-0.0008838573829075142,1.535464159369228e-05
1.971971971971972,0.8083302695528791,3.170152586804246,6.6743e-11,0.0001537251598959151,1.5168387822462659e-05
1.981981981981982,0.8149567392161816,3.1542221717951793,6.6743e-11,5.820877283865755e-05,1.504548463852664e-05
1.991991991991992,0.8183496624931703,3.138451060936203,6.6743e-11,-0.0011429702432115116,1.4983321481542832e-05
2.002002002002002,0.8185020993718688,3.122836876553436,6.6743e-11,0.00035778741497756894,1.4980540656464233e-05
2.012012012012012,0.8154199284701009,3.1073772880556465,6.6743e-11,0.0005607845807918067,1.5036968024932312e-05
2.022022022022022,0.8091217981689394,3.0920700107745844,6.6743e-11,0.0010830512971784932,1.5153601789335995e-05
2.032032032032032,0.7996390273842962,3.0769128048394148,6.6743e-11,0.0010538021054052106,1.5332658212691174e-05
2.042042042042042,0.787015456469475,3.0619034740841005,6.6743e-11,-0.0013776693154293183,1.5577678307275653e-05
2.052052052052052,0.7713072489375872,3.047039864986605,6.6743e-11,-0.0009378249884357631,1.589370530018856e-05
2.062062062062062,0.7525826448856743,3.0323198656388435,6.6743e-11,0.0005150353174382833,1.6287549940961647e-05
2.0720720720720722,0.7309216671914841,3.0177414047463493,6.6743e-11,0.0005137859996961137,1.6768170687300268e-05
2.0820820820820822,0.7064157817383125,3.003302450656654,6.6743e-11,0.0005150477334543564,1.7347210374632755e-05
2.0920920920920922,0.6791675131024713,2.9890010104154316,6.6743e-11,0.0038527315359843987,1.8039753220152453e-05
2.1021021021021022,0.6492900173110625,2.9748351288494814,6.6743e-11,0.0005708905540287307,1.88654011842686e-05
2.1121121121121122,0.6169066134441737,2.9608028876756634,6.6743e-11,0.001135565681354797,1.9849826111420505e-05
2.1221221221221223,0.582150276014657,2.9469024046349324,6.6743e-11,0.0009540018023476583,2.1027050756985986e-05
2.1321321321321323,0.5451630902098015,2.9331318326506572,6.6743e-11,0.0006513912876916181,2.244288025433583e-05
2.1421421421421423,0.5060956722217924,2.9194893590104214,6.6743e-11,-0.00031526921086200214,2.4160210189245545e-05
2.1521521521521523,0.4651065570273179,2.9059732045705586,6.6743e-11,0.0007589692515358744,2.6267511915768572e-05
2.1621621621621623,0.4223615561006176,2.8925816229826755,6.6743e-11,-0.0007728251863478945,2.88929323244199e-05
2.1721721721721723,0.3780330876581082,2.8793128999414708,6.6743e-11,-0.0002368185815089465,3.222882170238677e-05
2.1821821821821823,0.332299482136032,2.8661653524531534,6.6743e-11,-0.00048536352565043913,3.657680066022405e-05
2.1921921921921923,0.28534426569507143,2.8531373281238213,6.6743e-11,8.187415843105489e-05,4.243619257121131e-05
2.2022022022022023,0.23735542462711315,2.840227204467152,6.6743e-11,0.002314658582515322,5.069181383440722e-05
2.2122122122122123,0.18852465360901943,2.827433388230814,6.6743e-11,-0.001867265180009047,6.30508389430905e-05
2.2222222222222223,0.13904659080625456,2.8147543147409895,6.6743e-11,0.0006862601996549001,8.314095734642907e-05
2.2322322322322323,0.08911804287512813,2.802188447264467,6.6743e-11,-0.0016127158652416462,0.00011859697550145976
2.2422422422422423,0.03893720294627802,2.789734276387736,6.6743e-11,-0.0004719318631906478,0.000124108400161269
2.2522522522522523,-0.011297135306466593,2.7773903194125693,6.6743e-11,0.0010889505962133614,-0.0001309463724648243
2.2622622622622623,-0.06138636439840089,2.76515511976758,6.6743e-11,6.428001499835266e-05,-0.00014404389954007383
2.2722722722722724,-0.1111328474570587,2.753027246435266,6.6743e-11,-0.0010777447853466458,-0.00010045150571750725
2.2822822822822824,-0.16034069724112926,2.741005293394064,6.6743e-11,-0.0007153037199615875,-7.320140034220574e-05
2.2922922922922924,-0.20881654668768657,2.7290878790749593,6.6743e-11,0.0006795977349976331,-5.7271851445179086e-05
2.3023023023023024,-0.25637030795985205,2.7172736458322104,6.6743e-11,-0.0007303666488280602,-4.7071040246326024e-05
2.3123123123123124,-0.30281591701854643,2.7055612594277614,6.6743e-11,0.00021645856937113213,-4.0051850363251704e-05
2.3223223223223224,-0.34797206080510096,2.6939494085289297,6.6743e-11,4.557181667911453e-05,-3.4961778696048235e-05
2.3323323323323324,-0.3916628841960401,2.6824368042189772,6.6743e-11,-0.000651600373746573,-3.112455660577918e-05
2.3423423423423424,-0.43371867397699077,2.671022179520173,6.6743e-11,0.0021439440603776404,-2.8145820629088286e-05
2.3523523523523524,-0.4739765171789508,2.6597042889289857,6.6743e-11,0.0006339189906833966,-2.578106942747054e-05
2.3623623623623624,-0.5122809312267724,2.6484819079630406,6.6743e-11,-0.0020251426208487736,-2.387109489362151e-05
2.3723723723723724,-0.5484844634662341,2.6373538327194987,6.6743e-11,0.0001864542781619291,-2.2308027129402637e-05
2.3823823823823824,-0.5824482577618988,2.6263188794445216,6.6743e-11,-0.000661786503642732,-2.101636681100297e-05
2.3923923923923924,-0.6140425859927245,2.6153758841135026,6.6743e-11,0.0008524332938131796,-1.9941842110312547e-05
2.4024024024024024,-0.6431473424154159,2.6045237020217455,6.6743e-11,-0.0007925207813582837,-1.904457901927554e-05
2.4124124124124124,-0.669652499016329,2.593761207385292,6.6743e-11,-0.00011473648616151576,-1.8294762525521164e-05
2.4224224224224224,-0.6934585201306223,2.5830872929516078,6.6743e-11,0.0005049872326969552,-1.7669795063357368e-05
2.4324324324324325,-0.7144767347717509,2.5725008696198386,6.6743e-11,0.0008657551464838007,-1.7152387236856145e-05
