S,T,E,k_B,h,Observed_Variance,System_Type
61.573436577515565,209.52865990680513,12901.399651943495,1.380649e-23,6.62607015e-34,0.002935579321666293,Quantum
14.809892204552142,89.90735320439268,1331.5182093536512,1.380649e-23,6.62607015e-34,-0.013565818046234052,Quantum
29.922320204986598,277.3944624175826,8300.285927549026,1.380649e-23,6.62607015e-34,0.0046642998243352635,Classical
37.269822486075476,291.346415304445,10858.429180351088,1.380649e-23,6.62607015e-34,-0.0003564148229748357,Quantum
46.150928437486556,283.3356802449167,13076.204702769724,1.380649e-23,6.62607015e-34,-0.016151318159055093,Quantum
78.73242017790835,142.79005078058168,11242.206275281627,1.380649e-23,6.62607015e-34,0.011647393544571713,Quantum
20.767704433677615,258.7507526458047,5373.659152939698,1.380649e-23,6.62607015e-34,-0.007345915767980492,Classical
51.909209402947546,253.52027016198605,13160.036791730368,1.380649e-23,6.62607015e-34,-0.00810252437014381,Classical
59.64904231734221,96.41104149973343,5750.826294276635,1.380649e-23,6.62607015e-34,0.0020056919723094287,Classical
5.598590859279775,248.84572677105254,1393.1854112712472,1.380649e-23,6.62607015e-34,0.011486373494287152,Quantum
61.146940338242395,12.065282779932293,737.7551263085433,1.380649e-23,6.62607015e-34,-0.01015821818978397,Quantum
17.88188824504186,179.28469366613385,3205.9488561843696,1.380649e-23,6.62607015e-34,0.0006167984984797166,Quantum
7.4401077055426725,69.77264234902322,519.1159739770407,1.380649e-23,6.62607015e-34,0.00428816500330573,Quantum
94.93966818807999,37.04949884740636,3517.467127107412,1.380649e-23,6.62607015e-34,0.0069310560726314405,Classical
96.59757127438138,24.00900728713354,2319.211792646024,1.380649e-23,6.62607015e-34,0.0017644155527722519,Quantum
81.03133746352965,209.19034398756378,16950.973357768133,1.380649e-23,6.62607015e-34,-0.0036702783908332233,Quantum
31.156763148163698,102.62261416665177,3197.3884832357576,1.380649e-23,6.62607015e-34,-0.008275902206487197,Quantum
10.669539286632004,217.70526468709969,2322.814874485629,1.380649e-23,6.62607015e-34,0.0008614388304637475,Classical
68.73906962470353,20.54154589888377,1412.0067537424147,1.380649e-23,6.62607015e-34,-0.010721390119856069,Quantum
44.57509688022053,95.27181101135248,4246.750205785098,1.380649e-23,6.62607015e-34,-0.029213504834946075,Quantum
13.081785249633104,162.30789642022583,2123.2770452890877,1.380649e-23,6.62607015e-34,0.004365598041576678,Quantum
50.02251410101575,237.4262262868501,11876.656752384915,1.380649e-23,6.62607015e-34,0.009039348410861953,Quantum
4.404463590406621,96.30699837668891,424.18066785147585,1.380649e-23,6.62607015e-34,-0.023629324355418386,Quantum
91.02271980579943,188.14152155466573,17125.153000307113,1.380649e-23,6.62607015e-34,-0.010097307047099376,Classical
26.619218178401674,265.90734672261993,7078.245677649321,1.380649e-23,6.62607015e-34,0.006191542610051978,Quantum
66.58970615104421,185.14309326650906,12328.62417651221,1.380649e-23,6.62607015e-34,0.02057495469711699,Quantum
31.859396532851683,70.65488295133649,2251.021932928851,1.380649e-23,6.62607015e-34,0.00020793707675407895,Quantum
52.48673409660327,8.295833685404869,435.4212167554897,1.380649e-23,6.62607015e-34,-0.007280029412291345,Quantum
55.12431765498469,261.15956329637805,14396.242725786624,1.380649e-23,6.62607015e-34,-0.0018289644110484017,Quantum
19.300591097027176,7.359553844265754,142.04373940472775,1.380649e-23,6.62607015e-34,0.013748764191481848,Quantum
96.9888781486913,262.5358001325756,25463.05272872755,1.380649e-23,6.62607015e-34,-0.006459641791245353,Quantum
77.73814951275034,159.1522030741364,12372.197757860818,1.380649e-23,6.62607015e-34,-0.007991920066502536,Quantum
94.01039521485473,281.781241855356,26490.36591095458,1.380649e-23,6.62607015e-34,-0.004827435221820324,Quantum
89.58790769233724,239.83618749632595,21486.422226702936,1.380649e-23,6.62607015e-34,-0.009533286082587123,Quantum
60.19209790229743,299.3822990494679,18020.44865460046,1.380649e-23,6.62607015e-34,0.0012267031599479553,Classical
92.26554926728856,105.86283282006133,9767.4924171341,1.380649e-23,6.62607015e-34,0.016246784584695605,Classical
9.76075770314003,230.38929839040694,2248.7741189851913,1.380649e-23,6.62607015e-34,0.003230792731160291,Classical
20.402303379495375,121.17734316916341,2472.2969180584932,1.380649e-23,6.62607015e-34,-0.002523535021262876,Classical
5.477501602143269,144.48281047086874,791.4048258363458,1.380649e-23,6.62607015e-34,-0.002918112689155441,Quantum
33.20770274556317,188.62413350229266,6263.774155983558,1.380649e-23,6.62607015e-34,-0.01563190808696657,Classical
39.47905167925872,262.2294571417153,10352.570290321735,1.380649e-23,6.62607015e-34,0.00883109777147159,Classical
27.863554145615694,295.2409572905892,8226.462399469743,1.380649e-23,6.62607015e-34,-0.0007783719701280204,Quantum
83.04501340604101,230.71375074549093,19159.6265236173,1.380649e-23,6.62607015e-34,-0.0018047991359062565,Classical
36.31857934266534,125.9122678680328,4572.95469078008,1.380649e-23,6.62607015e-34,0.031931075678448606,Classical
28.812516459050695,126.98574368084398,3658.77882986911,1.380649e-23,6.62607015e-34,0.0029875290836568623,Quantum
54.7269122326666,221.53710817507854,12124.04187537629,1.380649e-23,6.62607015e-34,-0.007517910500951843,Quantum
14.951498272501501,72.39436658472239,1082.4042469303172,1.380649e-23,6.62607015e-34,-0.004263575962055433,Quantum
80.41750109464992,34.031759826287,2736.749083083298,1.380649e-23,6.62607015e-34,0.011484457091967548,Classical
8.380513724297312,107.03202513459219,896.9833555797848,1.380649e-23,6.62607015e-34,0.0011327041053776445,Classical
98.70180672345121,86.88445850457043,8575.653030589829,1.380649e-23,6.62607015e-34,-0.014382779783173667,Quantum
77.45223216036908,89.59612801634104,6939.420107791794,1.380649e-23,6.62607015e-34,0.009192289345752036,Quantum
20.67285247188307,70.84871756392307,1464.6450860210925,1.380649e-23,6.62607015e-34,-0.00668144085538994,Classical
1.5466895952366375,13.585863701272203,21.01311402906083,1.380649e-23,6.62607015e-34,0.018732977762175456,Quantum
81.73068141702858,6.344306485290729,518.5244921612849,1.380649e-23,6.62607015e-34,0.010800480657146486,Classical
70.9788770409141,296.3289945310734,21033.099266478766,1.380649e-23,6.62607015e-34,-0.004473218956587512,Quantum
73.17170963605774,128.90416698702285,9432.138277652335,1.380649e-23,6.62607015e-34,0.01281016361735113,Quantum
77.35576432190862,115.91366750074482,8966.590344875696,1.380649e-23,6.62607015e-34,0.0006785551052740329,Classical
8.330420521674945,204.21453752522788,1701.1929742245165,1.380649e-23,6.62607015e-34,0.008527736751222195,Quantum
36.48810712588299,66.25791247165418,2417.6258082030963,1.380649e-23,6.62607015e-34,0.004847328172944748,Quantum
12.471036892987842,285.03839400111735,3554.7243275059386,1.380649e-23,6.62607015e-34,-0.008463566549908735,Quantum
86.44723916168375,236.11715931025006,20411.67654107057,1.380649e-23,6.62607015e-34,-0.00643549832317462,Classical
62.70651455592824,27.733889691365594,1739.0955576241247,1.380649e-23,6.62607015e-34,0.010299608175811612,Quantum
33.75890446041227,125.85665195969358,4248.782689214654,1.380649e-23,6.62607015e-34,-0.003347753321065409,Quantum
7.29227667831634,263.85637396108723,1924.1136822615513,1.380649e-23,6.62607015e-34,-0.004036484632419967,Quantum
31.787249849850557,283.47487466513167,9010.886667135612,1.380649e-23,6.62607015e-34,-0.00955122579349353,Quantum
33.19314888064796,140.75305186371105,4672.037005917725,1.380649e-23,6.62607015e-34,0.004235990655934611,Quantum
73.23101165546834,184.4100053740016,13504.53125292849,1.380649e-23,6.62607015e-34,0.02062524919243145,Quantum
64.1181896641661,50.943149881530495,3266.382546194013,1.380649e-23,6.62607015e-34,-0.010675329142542728,Classical
88.83406151505633,297.359419214956,26415.644938622827,1.380649e-23,6.62607015e-34,0.0002421945667275807,Classical
47.74927759103298,70.26983871364958,3355.3340350151693,1.380649e-23,6.62607015e-34,0.014122205554154292,Quantum
12.83983034789187,282.8768004664026,3632.0901273430686,1.380649e-23,6.62607015e-34,-0.0007964139124571515,Classical
71.6112339350765,195.24434804871817,13981.688682618253,1.380649e-23,6.62607015e-34,0.004523717962497339,Classical
76.31771981307284,182.71330166877888,13944.262562879321,1.380649e-23,6.62607015e-34,-0.010623935281468797,Quantum
56.56644255938013,154.29386479393608,8727.85504013095,1.380649e-23,6.62607015e-34,0.004283070972076486,Classical
77.32575081550154,69.97027370360985,5410.5039488977745,1.380649e-23,6.62607015e-34,-0.0018714426500454878,Classical
49.88576404007468,53.78188156964697,2682.95025361465,1.380649e-23,6.62607015e-34,0.00985729995679863,Classical
52.750550108817414,66.92537651198244,3530.3504272468012,1.380649e-23,6.62607015e-34,0.011873860515647513,Classical
43.326560817496414,56.7450403811321,2458.5674431644097,1.380649e-23,6.62607015e-34,0.02589563642018614,Classical
3.5164935476654238,234.09575759645924,823.1962211237981,1.380649e-23,6.62607015e-34,0.005796331732135757,Classical
11.681251272337141,105.6874524908523,1234.5616888788395,1.380649e-23,6.62607015e-34,0.0032579631658216646,Classical
4.111489382986691,18.294960292455514,75.21953500459394,1.380649e-23,6.62607015e-34,0.0019438430157733603,Classical
64.00463071511426,290.76168641210256,18610.09436491048,1.380649e-23,6.62607015e-34,-0.0035316629281068835,Quantum
32.12124212655634,265.2519796040643,8520.223061410532,1.380649e-23,6.62607015e-34,0.0033848384346169113,Quantum
51.34849842530557,278.3979326753687,14295.315807589495,1.380649e-23,6.62607015e-34,-0.002954014101390294,Classical
90.84908091868321,298.47743897128413,27116.40100550352,1.380649e-23,6.62607015e-34,0.001684609762696143,Classical
25.67993068573862,52.9946795166267,1360.8996966999057,1.380649e-23,6.62607015e-34,0.013175975356079598,Quantum
41.62790938052734,119.47636365189497,4973.551239216014,1.380649e-23,6.62607015e-34,-0.010065425652796412,Classical
75.79956271576182,227.7133042355233,17260.568885613902,1.380649e-23,6.62607015e-34,0.011398785611290454,Classical
23.651018383670625,209.11016479808387,4945.668351851876,1.380649e-23,6.62607015e-34,0.013171150673398652,Quantum
8.621011073050507,47.01487599561666,405.3157665563077,1.380649e-23,6.62607015e-34,-0.0011806852699107874,Quantum
29.685393838463035,244.93410437219472,7270.965352759811,1.380649e-23,6.62607015e-34,-0.021218548990085948,Quantum
16.960907438146435,68.10773097916154,1155.1689209597375,1.380649e-23,6.62607015e-34,-0.006078219870944325,Classical
93.04006758191473,67.9214668319643,6319.417864308738,1.380649e-23,6.62607015e-34,0.012969945465611093,Classical
81.00391757687729,161.55535244513067,13086.616453568724,1.380649e-23,6.62607015e-34,-0.00022868062298882122,Quantum
63.706971894531925,178.28904051766924,11358.254893362218,1.380649e-23,6.62607015e-34,-0.009993022322949107,Quantum
87.27459842858406,174.44577614350555,15224.685060487116,1.380649e-23,6.62607015e-34,-0.005047749212282174,Classical
80.56353561301233,28.354564381928707,2284.3439573749642,1.380649e-23,6.62607015e-34,0.00840620026504553,Quantum
19.470435829717548,263.3607979264837,5127.749516090811,1.380649e-23,6.62607015e-34,0.005467335682013793,Classical
89.3633408505078,80.41441273402312,7186.100574443923,1.380649e-23,6.62607015e-34,-0.002389320991696943,Classical
54.394881949649424,39.72496146355845,2160.8345892646344,1.380649e-23,6.62607015e-34,-0.0036682441181468757,Quantum
80.93657536124219,266.7356758808242,21588.6721324602,1.380649e-23,6.62607015e-34,-0.003917581490438219,Quantum
89.71303869242583,286.73979797069626,25724.298590003436,1.380649e-23,6.62607015e-34,-0.009224101844985025,Classical
32.48234402221452,258.77615756236975,8405.656174687683,1.380649e-23,6.62607015e-34,0.016153756894694418,Quantum
11.895140528239999,243.04530634273854,2891.0580736760153,1.380649e-23,6.62607015e-34,-0.003223204692113399,Quantum
23.565581091652227,196.9173522110675,4640.471831883355,1.380649e-23,6.62607015e-34,0.012171585208254966,Quantum
43.28367107399937,165.70635381213265,7172.379313276111,1.380649e-23,6.62607015e-34,0.015213160519224514,Quantum
81.98346182632682,27.009041213511633,2214.2946992936186,1.380649e-23,6.62607015e-34,0.009983108981479603,Classical
86.212327742378,123.12751070813891,10615.109307273227,1.380649e-23,6.62607015e-34,-0.004316203127180484,Classical
1.6882609225878795,112.43386658668189,189.8177033337541,1.380649e-23,6.62607015e-34,0.004037300903366094,Classical
51.56398295517901,78.66638134433754,4056.3519467850324,1.380649e-23,6.62607015e-34,-0.00024195606390916167,Classical
42.32368931172912,217.3026139928869,9197.048321261545,1.380649e-23,6.62607015e-34,-0.009037018607301281,Quantum
22.988673236602295,149.26684478855248,3431.4467199026653,1.380649e-23,6.62607015e-34,0.00324359281721603,Quantum
12.866671366034598,25.232818556386732,324.66238400380763,1.380649e-23,6.62607015e-34,-0.011790397911598026,Classical
34.423901968959164,66.8347773829936,2300.7138247493804,1.380649e-23,6.62607015e-34,0.011876793884615638,Classical
94.3480606873394,205.2943703342192,19369.125711062043,1.380649e-23,6.62607015e-34,-0.004646172972983931,Quantum
32.99709027005477,23.763126987599755,784.1140463086037,1.380649e-23,6.62607015e-34,0.002011596558728393,Classical
52.36027155259325,255.51086730058185,13378.618396497084,1.380649e-23,6.62607015e-34,0.0028328787154614215,Classical
70.59887693062261,149.04881157717833,10522.678705192771,1.380649e-23,6.62607015e-34,-0.0025890497370407734,Quantum
36.9993306355501,144.69538662066776,5353.632451016839,1.380649e-23,6.62607015e-34,0.005866938014752747,Classical
97.20642618937511,178.12992761319578,17315.373660650846,1.380649e-23,6.62607015e-34,-0.0047490365662252445,Quantum
96.282282199269,247.5796088116196,23837.529762384987,1.380649e-23,6.62607015e-34,0.008712972974572441,Quantum
25.926447286711053,104.99495316275572,2722.146118544882,1.380649e-23,6.62607015e-34,-0.013459796802467486,Classical
50.22760208334616,203.72682961516,10232.710131611919,1.380649e-23,6.62607015e-34,0.0012637957954641183,Quantum
30.786952671860195,170.15385723474154,5238.518749620444,1.380649e-23,6.62607015e-34,0.01938928999058285,Classical
29.199208943369293,80.84145278065698,2360.5064710279257,1.380649e-23,6.62607015e-34,-0.010003313246055747,Quantum
4.651807788098747,263.71036592019226,1226.7299339899207,1.380649e-23,6.62607015e-34,-0.0067774497052485155,Classical
61.34686906400979,239.4303804604715,14688.304200054592,1.380649e-23,6.62607015e-34,0.00513907849658915,Classical
50.765223299657286,197.87709856286924,10045.27509443235,1.380649e-23,6.62607015e-34,0.0017958178193959796,Classical
6.096396373748946,255.32393699917833,1556.555923653095,1.380649e-23,6.62607015e-34,0.003506300992735592,Quantum
28.585999959424534,260.3209660869809,7441.5351259997915,1.380649e-23,6.62607015e-34,0.004891871301476635,Quantum
90.91832271069872,212.8005300377954,19347.467262984017,1.380649e-23,6.62607015e-34,0.006347214685617699,Classical
24.71662717603027,251.26698518073795,6210.472394357423,1.380649e-23,6.62607015e-34,0.011096998419562232,Quantum
15.344592337031086,209.5439670391158,3215.366750899511,1.380649e-23,6.62607015e-34,0.004098186569285125,Classical
49.45582326747874,204.36209075632982,10106.895443017498,1.380649e-23,6.62607015e-34,-0.0024125765461854246,Classical
98.57939495694947,185.96480208634011,18332.297672960263,1.380649e-23,6.62607015e-34,0.006725737012027313,Quantum
24.96347187963854,226.06227522773472,5643.299250694664,1.380649e-23,6.62607015e-34,0.018998819348952155,Classical
67.54141919318198,48.42292648262904,3270.553176123881,1.380649e-23,6.62607015e-34,-0.0013263374638257355,Quantum
76.40034191754305,264.3803570004796,20198.749671118734,1.380649e-23,6.62607015e-34,-0.009745293046706415,Classical
24.52611685524757,261.68121479582436,6418.024052905527,1.380649e-23,6.62607015e-34,0.011070806692869728,Quantum
73.0934185125741,9.744937627333185,712.2908043735954,1.380649e-23,6.62607015e-34,-0.0012038116395359825,Classical
37.41053013920607,247.91920841886403,9274.789018642023,1.380649e-23,6.62607015e-34,-0.02172669546014036,Classical
63.59827722876437,39.53209037456011,2514.1728430738412,1.380649e-23,6.62607015e-34,0.008474216771504216,Quantum
63.71944136532858,101.20053742348342,6448.441710495393,1.380649e-23,6.62607015e-34,-0.005353281859539228,Classical
54.04169372340109,223.30896863119074,12067.99488845539,1.380649e-23,6.62607015e-34,-0.0009053328230416078,Classical
9.938687235386421,49.06720891844415,487.6636429537797,1.380649e-23,6.62607015e-34,0.0033198033056901456,Quantum
83.69494706333455,245.5721402115996,20553.147275239597,1.380649e-23,6.62607015e-34,0.001904996797790664,Classical
32.75722643220185,249.80811920936483,8183.021125543635,1.380649e-23,6.62607015e-34,0.007094518171390395,Quantum
19.46533252958557,152.73285239449004,2972.9957600508583,1.380649e-23,6.62607015e-34,-0.004354863705698433,Classical
5.036739013921627,2.9093756433332403,14.653765808929865,1.380649e-23,6.62607015e-34,0.005131057981760827,Quantum
59.49840137563594,86.82440181929893,5165.913108644143,1.380649e-23,6.62607015e-34,-0.002595466775839172,Classical
68.07887182238596,185.46114859434692,12625.98576318702,1.380649e-23,6.62607015e-34,0.00738810480887503,Classical
2.642195063857759,294.37466723019963,777.7952926804039,1.380649e-23,6.62607015e-34,0.006153674840130534,Classical
51.69721277162882,189.91224457798384,9817.933715885642,1.380649e-23,6.62607015e-34,-0.009354387020445954,Quantum
23.42308174459586,78.68127073818378,1842.9578362691568,1.380649e-23,6.62607015e-34,0.010859821161750324,Quantum
64.87210625053554,190.5677052267838,12362.528421392655,1.380649e-23,6.62607015e-34,-0.00535963445114048,Quantum
18.262276471494154,162.45562853504077,2966.8096026572694,1.380649e-23,6.62607015e-34,0.00808057798281145,Quantum
69.40283607214413,234.17377315019195,16252.323990338238,1.380649e-23,6.62607015e-34,0.0036728731340134064,Classical
39.286799283753204,32.98721100926056,1295.9619378516336,1.380649e-23,6.62607015e-34,0.018381836767951226,Classical
93.73626888493672,228.54734284810638,21423.17518214792,1.380649e-23,6.62607015e-34,-0.0022346598237185213,Quantum
14.614573470453331,162.83870702415697,2379.818247638167,1.380649e-23,6.62607015e-34,-0.003493167961181975,Quantum
34.76556875397559,288.9346091538394,10044.97601994087,1.380649e-23,6.62607015e-34,-0.00019419605887732608,Quantum
12.233878602818319,103.21977764556713,1262.7782291257683,1.380649e-23,6.62607015e-34,-0.0030317978283427543,Classical
92.54466820957772,190.15394604705048,17597.73384566623,1.380649e-23,6.62607015e-34,0.0079994190194205,Quantum
87.85659598471712,279.6764035474952,24571.41679293099,1.380649e-23,6.62607015e-34,-0.01616310608436588,Quantum
26.536221143800404,31.650408669213096,839.8822437378961,1.380649e-23,6.62607015e-34,-0.010536824191463541,Classical
66.33842055738373,281.2313176836989,18656.441426408404,1.380649e-23,6.62607015e-34,-0.010678029215791932,Classical
81.90499781992037,206.67783096794318,16927.947294855257,1.380649e-23,6.62607015e-34,0.009503075919735758,Quantum
55.96488034834677,21.2832806724464,1191.116256253744,1.380649e-23,6.62607015e-34,0.017106133725819254,Classical
53.43540725724464,90.98810651709806,4861.98652730669,1.380649e-23,6.62607015e-34,-0.0010444921853747149,Quantum
24.943376799144716,212.7434545049392,5306.5401472684,1.380649e-23,6.62607015e-34,-0.0016882172319001062,Classical
10.217174012784023,21.137829839162737,215.9688857193442,1.380649e-23,6.62607015e-34,0.0007005216311318139,Quantum
89.82436003737935,175.06896759270572,15725.457976419497,1.380649e-23,6.62607015e-34,0.011618783026081905,Quantum
90.14138765916971,104.41903402893406,9412.47662539818,1.380649e-23,6.62607015e-34,-0.009273531341905741,Quantum
63.67704427005353,186.65373981247566,11885.558453210066,1.380649e-23,6.62607015e-34,0.0023836898273478513,Quantum
34.56394931382137,14.676868109941342,507.29052543765374,1.380649e-23,6.62607015e-34,0.009751976297824297,Classical
35.57174788665343,261.5895050395605,9305.195923061701,1.380649e-23,6.62607015e-34,0.005010941699398453,Classical
72.8696122081537,292.07320178404166,21283.26095039694,1.380649e-23,6.62607015e-34,0.001895816165987434,Classical
89.81391573530513,290.69447873042174,26108.409417412546,1.380649e-23,6.62607015e-34,0.010010460925671412,Classical
88.82155600224661,225.14589769113448,19997.808960449187,1.380649e-23,6.62607015e-34,-0.027032322929992372,Quantum
78.20767903990476,39.895785799058956,3120.156810817593,1.380649e-23,6.62607015e-34,0.006778753195309076,Quantum
64.5611329692745,227.72069558277775,14701.906107375393,1.380649e-23,6.62607015e-34,-0.006540756831274239,Classical
9.329856534509835,8.351488021181652,77.91818508730225,1.380649e-23,6.62607015e-34,-0.01830632896856457,Classical
17.001242695366763,7.614941907170179,129.46347547491925,1.380649e-23,6.62607015e-34,0.005112025995249807,Classical
89.95686466418084,97.75945552571284,8794.134110370556,1.380649e-23,6.62607015e-34,0.013736585451629577,Classical
61.036476906299406,147.10431393099506,8978.729060066198,1.380649e-23,6.62607015e-34,-0.0013744851462769187,Classical
1.9105081100463353,231.35181792453017,441.999524418778,1.380649e-23,6.62607015e-34,0.00952874547202939,Quantum
11.045682743737178,205.30531760534504,2267.7374038708404,1.380649e-23,6.62607015e-34,0.016122782579886454,Quantum
66.68667514169752,134.32490920664776,8957.681583701733,1.380649e-23,6.62607015e-34,0.013149144535840474,Quantum
1.50109680077565,82.8143732182181,124.31239069610785,1.380649e-23,6.62607015e-34,0.01639964529371393,Classical
16.919997090332366,299.14022554715564,5061.451745859241,1.380649e-23,6.62607015e-34,0.007421274910718922,Classical
55.324645147292024,128.4282093685559,7105.245110217481,1.380649e-23,6.62607015e-34,0.000754336389015928,Classical
69.49762457157664,135.96472027457295,9449.225084621705,1.380649e-23,6.62607015e-34,-0.016019658118971686,Classical
65.54416469075746,49.923522536309086,3272.195583062584,1.380649e-23,6.62607015e-34,-0.002460624881299486,Quantum
23.20266163659542,238.64805507622887,5537.270072165326,1.380649e-23,6.62607015e-34,-0.008432465953161918,Quantum
71.50574291340605,208.4109855086651,14902.582350112201,1.380649e-23,6.62607015e-34,0.02170942717497814,Classical
24.48765966218321,67.01011422383935,1640.9208710374003,1.380649e-23,6.62607015e-34,-0.0017588581243233661,Quantum
33.21457011776751,25.631932639136966,851.3536238965083,1.380649e-23,6.62607015e-34,0.0012320480678448568,Quantum
74.9026491066844,204.4692913203392,15315.291580859797,1.380649e-23,6.62607015e-34,0.005514853760404676,Classical
65.31365700567426,196.69885307005944,12847.12142282738,1.380649e-23,6.62607015e-34,0.00043602446372453726,Classical
85.07311763892362,82.70459857246459,7035.938043635235,1.380649e-23,6.62607015e-34,0.01695051040430753,Classical
66.10367633773399,285.3082051128727,18859.92124728116,1.380649e-23,6.62607015e-34,-0.00622649361734452,Classical
57.26255173021169,46.16630964248917,2643.600694096007,1.380649e-23,6.62607015e-34,0.0019460745523724272,Classical
10.273802014981156,130.26810551173799,1338.3487248942715,1.380649e-23,6.62607015e-34,-0.007424705856980482,Classical
37.40386450288392,283.14116013011204,10590.57358869607,1.380649e-23,6.62607015e-34,-0.013200225112207059,Quantum
27.25503440049082,126.49846776091057,3447.7200904329966,1.380649e-23,6.62607015e-34,-0.006117690909052854,Quantum
25.154974694529272,191.91925835156158,4827.724087226357,1.380649e-23,6.62607015e-34,-0.00037036797048412023,Classical
97.32804492049212,119.88072499087549,11667.756587013093,1.380649e-23,6.62607015e-34,-0.0042930222451726,Quantum
39.91667474200928,82.99034550225234,3312.6986281403792,1.380649e-23,6.62607015e-34,-0.00692420979873856,Classical
89.31260896253421,295.20931673998865,26365.914268095512,1.380649e-23,6.62607015e-34,-0.014063174636718339,Classical
63.48272397372902,123.39086788819786,7833.188407025329,1.380649e-23,6.62607015e-34,-0.0008310557262869477,Classical
79.6863190506232,268.3356619000612,21382.68116682843,1.380649e-23,6.62607015e-34,-0.015047203740310022,Classical
50.76107221741402,69.75642716143477,3540.911036770371,1.380649e-23,6.62607015e-34,0.007600559636896026,Quantum
58.113484578009555,64.71830650349992,3761.006306906038,1.380649e-23,6.62607015e-34,0.0008243975293450329,Classical
49.75925168806753,10.309090782468896,512.9726429200068,1.380649e-23,6.62607015e-34,-0.014575514994649305,Quantum
20.329055792006404,195.84838078738963,3981.412659800959,1.380649e-23,6.62607015e-34,-0.0030920907704986345,Classical
72.52275941088902,111.18937677340458,8063.760420784312,1.380649e-23,6.62607015e-34,-0.007521564055905832,Classical
28.796463881644723,259.4431167020515,7471.0443394519625,1.380649e-23,6.62607015e-34,0.0031917451041918042,Classical
3.4072806767139303,142.48976210077558,485.50261303553754,1.380649e-23,6.62607015e-34,0.013404504460231446,Quantum
64.90175729480961,290.4898349465018,18853.30076430716,1.380649e-23,6.62607015e-34,-0.018751724696457445,Classical
18.533957261297846,56.47212919523322,1046.652028958943,1.380649e-23,6.62607015e-34,0.0011502607914741717,Classical
94.10539985093851,260.7183272187276,24535.002431386187,1.380649e-23,6.62607015e-34,-0.001601327955666404,Classical
95.43892912325614,233.20245898473078,22256.59295441277,1.380649e-23,6.62607015e-34,0.006713400764504657,Quantum
91.5715746318244,231.50563154857156,21199.335217037664,1.380649e-23,6.62607015e-34,0.0021319662823768913,Quantum
37.64571132528899,253.5901852069494,9546.582907227388,1.380649e-23,6.62607015e-34,-0.007519693317388191,Quantum
2.5302050363578754,228.54617329195668,578.2686787036286,1.380649e-23,6.62607015e-34,-0.003190539356666182,Classical
92.90353769618481,188.2398761677932,17488.150431479735,1.380649e-23,6.62607015e-34,-0.007960258568034891,Quantum
43.39023068341412,40.24221842703388,1746.1191407613385,1.380649e-23,6.62607015e-34,0.010760071385985984,Classical
96.69882708532329,10.725327667884322,1037.1266055901797,1.380649e-23,6.62607015e-34,0.0002131164867194222,Quantum
96.39837773183604,276.3335064968904,26638.101739250007,1.380649e-23,6.62607015e-34,0.019011906857530073,Quantum
85.44793609126864,185.37844404170067,15840.20543917406,1.380649e-23,6.62607015e-34,-0.0006066081381462077,Classical
30.150440314888982,239.1646500018767,7210.919505312897,1.380649e-23,6.62607015e-34,-0.007084067669104628,Quantum
